Emotion,File_Path
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-01-01-02-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-01-02-01-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-01-02-02-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-02-01-01-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-02-01-02-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-02-02-01-10.wav
surprise,Dataset/RAVDESS_Demo\Actor_10\03-01-08-02-02-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-01-01-01-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-01-01-01-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-01-01-02-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-01-01-02-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-01-01-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-01-01-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-01-02-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-01-02-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-02-01-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-02-01-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-02-02-01-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_10\03-02-02-02-02-02-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-01-01-01-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-01-01-02-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-01-02-01-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-01-02-02-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-02-01-01-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-02-01-02-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-02-02-01-10.wav
happy,Dataset/RAVDESS_Demo\Actor_10\03-02-03-02-02-02-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-01-01-01-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-01-01-02-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-01-02-01-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-01-02-02-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-02-01-01-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-02-01-02-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-02-02-01-10.wav
sad,Dataset/RAVDESS_Demo\Actor_10\03-02-04-02-02-02-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-01-01-01-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-01-01-02-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-01-02-01-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-01-02-02-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-02-01-01-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-02-01-02-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-02-02-01-10.wav
angry,Dataset/RAVDESS_Demo\Actor_10\03-02-05-02-02-02-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-01-01-01-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-01-01-02-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-01-02-01-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-01-02-02-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-02-01-01-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-02-01-02-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-02-02-01-10.wav
fear,Dataset/RAVDESS_Demo\Actor_10\03-02-06-02-02-02-10.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-01-01-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-01-01-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-01-01-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-01-01-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-01-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-01-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-01-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-01-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-02-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-02-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-02-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-01-02-02-02-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-01-01-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-01-01-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-01-02-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-01-02-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-02-01-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-02-01-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-02-02-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-01-03-02-02-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-01-01-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-01-01-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-01-02-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-01-02-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-02-01-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-02-01-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-02-02-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-01-04-02-02-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-01-01-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-01-01-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-01-02-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-01-02-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-02-01-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-02-01-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-02-02-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-01-05-02-02-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-01-01-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-01-01-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-01-02-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-01-02-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-02-01-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-02-01-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-02-02-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-01-06-02-02-02-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-01-01-01-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-01-01-02-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-01-02-01-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-01-02-02-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-02-01-01-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-02-01-02-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-02-02-01-11.wav
disgust,Dataset/RAVDESS_Demo\Actor_11\03-01-07-02-02-02-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-01-01-01-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-01-01-02-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-01-02-01-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-01-02-02-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-02-01-01-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-02-01-02-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-02-02-01-11.wav
surprise,Dataset/RAVDESS_Demo\Actor_11\03-01-08-02-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-01-01-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-01-01-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-01-01-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-01-01-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-01-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-01-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-01-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-01-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-02-01-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-02-01-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-02-02-01-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_11\03-02-02-02-02-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-01-01-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-01-01-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-01-02-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-01-02-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-02-01-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-02-01-02-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-02-02-01-11.wav
happy,Dataset/RAVDESS_Demo\Actor_11\03-02-03-02-02-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-01-01-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-01-01-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-01-02-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-01-02-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-02-01-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-02-01-02-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-02-02-01-11.wav
sad,Dataset/RAVDESS_Demo\Actor_11\03-02-04-02-02-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-01-01-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-01-01-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-01-02-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-01-02-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-02-01-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-02-01-02-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-02-02-01-11.wav
angry,Dataset/RAVDESS_Demo\Actor_11\03-02-05-02-02-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-01-01-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-01-01-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-01-02-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-01-02-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-02-01-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-02-01-02-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-02-02-01-11.wav
fear,Dataset/RAVDESS_Demo\Actor_11\03-02-06-02-02-02-11.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-01-01-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-01-01-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-01-01-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-01-01-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-01-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-01-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-01-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-01-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-02-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-02-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-02-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-01-02-02-02-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-01-01-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-01-01-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-01-02-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-01-02-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-02-01-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-02-01-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-02-02-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-01-03-02-02-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-01-01-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-01-01-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-01-02-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-01-02-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-02-01-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-02-01-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-02-02-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-01-04-02-02-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-01-01-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-01-01-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-01-02-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-01-02-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-02-01-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-02-01-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-02-02-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-01-05-02-02-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-01-01-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-01-01-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-01-02-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-01-02-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-02-01-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-02-01-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-02-02-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-01-06-02-02-02-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-01-01-01-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-01-01-02-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-01-02-01-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-01-02-02-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-02-01-01-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-02-01-02-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-02-02-01-12.wav
disgust,Dataset/RAVDESS_Demo\Actor_12\03-01-07-02-02-02-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-01-01-01-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-01-01-02-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-01-02-01-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-01-02-02-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-02-01-01-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-02-01-02-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-02-02-01-12.wav
surprise,Dataset/RAVDESS_Demo\Actor_12\03-01-08-02-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-01-01-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-01-01-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-01-01-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-01-01-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-01-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-01-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-01-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-01-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-02-01-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-02-01-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-02-02-01-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_12\03-02-02-02-02-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-01-01-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-01-01-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-01-02-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-01-02-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-02-01-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-02-01-02-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-02-02-01-12.wav
happy,Dataset/RAVDESS_Demo\Actor_12\03-02-03-02-02-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-01-01-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-01-01-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-01-02-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-01-02-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-02-01-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-02-01-02-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-02-02-01-12.wav
sad,Dataset/RAVDESS_Demo\Actor_12\03-02-04-02-02-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-01-01-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-01-01-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-01-02-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-01-02-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-02-01-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-02-01-02-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-02-02-01-12.wav
angry,Dataset/RAVDESS_Demo\Actor_12\03-02-05-02-02-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-01-01-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-01-01-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-01-02-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-01-02-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-02-01-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-02-01-02-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-02-02-01-12.wav
fear,Dataset/RAVDESS_Demo\Actor_12\03-02-06-02-02-02-12.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-01-01-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-01-01-01-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-01-01-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-01-01-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-01-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-01-01-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-01-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-01-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-02-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-02-01-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-02-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-01-02-02-02-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-01-01-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-01-01-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-01-02-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-01-02-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-02-01-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-02-01-02-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-02-02-01-13.wav
happy,Dataset/RAVDESS_Demo\Actor_13\03-01-03-02-02-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-01-01-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-01-01-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-01-02-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-01-02-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-02-01-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-02-01-02-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-02-02-01-13.wav
sad,Dataset/RAVDESS_Demo\Actor_13\03-01-04-02-02-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-01-01-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-01-01-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-01-02-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-01-02-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-02-01-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-02-01-02-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-02-02-01-13.wav
angry,Dataset/RAVDESS_Demo\Actor_13\03-01-05-02-02-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-01-01-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-01-01-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-01-02-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-01-02-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-02-01-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-02-01-02-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-02-02-01-13.wav
fear,Dataset/RAVDESS_Demo\Actor_13\03-01-06-02-02-02-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-01-01-01-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-01-01-02-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-01-02-01-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-01-02-02-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-02-01-01-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-02-01-02-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-02-02-01-13.wav
disgust,Dataset/RAVDESS_Demo\Actor_13\03-01-07-02-02-02-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-01-01-01-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-01-01-02-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-01-02-01-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-01-02-02-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-02-01-01-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-02-01-02-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-02-02-01-13.wav
surprise,Dataset/RAVDESS_Demo\Actor_13\03-01-08-02-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-01-01-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-01-01-01-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-01-01-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-01-01-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-01-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-01-01-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-01-02-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-01-02-02-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-02-01-01-13.wav
neutral,Dataset/RAVDESS_Demo\Actor_13\03-02-02-02-01-02-13.wav
